entity,acu_dbu,user,order_number,original_order,trade_id,deal,trade_date,verification_date,fx_type,fx_trade,currency_pair,buy_currency,amount_buy,sell_currency,amount_sell,bp_id,bp_key,sg,domicile,bank,sector_user_id,sector_description,execution_country,order_country,business_date,id,dml_allowed,in_use,test_col1,test_col2,test_col3
,,,140017641,,5235807,Cancellation,01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 8,000,000 (USD/RUB 65.500000)",RUB/USD,RUB,576400000.00,USD,576400000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,16017,Y,Y,NULL,NULL,NULL
,,,140021346,,,Cancellation,01.09.16,01.09.16,"Forex Spot","Forex Spot: GBP -19,000 (GBP/CHF 1.288010)",GBP/CHF,GBP,20900.00,CHF,20900.00,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",LI,,20160930,16046,Y,Y,NULL,NULL,NULL
,,,140080438,,,Cancellation,02.09.16,02.09.16,"Forex Spot","Forex Spot: USD -3,000 (USD/CHF 0.965546)",USD/CHF,USD,3300.00,CHF,3300.00,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",LI,,20160930,16483,Y,Y,NULL,NULL,NULL
,,,140091649,,,Cancellation,02.09.16,02.09.16,"Forex Spot","Forex Spot: USD -23,406 (EUR/USD 1.170300)",USD/EUR,USD,25746.60,EUR,25746.60,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",LI,,20160930,16613,Y,Y,NULL,NULL,NULL
,,,140056536,,,Cancellation,02.09.16,02.09.16,"Close Non Deliverable Forward"," (USD/BRL 3.70211000)",BRL/USD,BRL,20361605.00,USD,20361605.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,16764,Y,Y,NULL,NULL,NULL
,,,140091047,,5238536,Cancellation,02.09.16,02.09.16,"Forex Spot Delta Hedge","AUD 1,000,000 (AUD/JPY 78.454000)",JPY/AUD,JPY,86299400.00,AUD,86299400.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,16846,Y,Y,NULL,NULL,NULL
,,,140640748,,,Cancellation,05.09.16,05.09.16,"Forex Spot","Forex Spot: EUR -636.42 (EUR/CHF 1.076796)",EUR/CHF,EUR,700.06,CHF,700.06,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",LI,,20160930,17128,Y,Y,NULL,NULL,NULL
,,,140662028,,,Cancellation,05.09.16,05.09.16,"Forex Spot","Forex Spot: GBP 2,000,000 (GBP/USD 1.331170)",USD/GBP,USD,2928574.00,GBP,2928574.00,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,17346,Y,Y,NULL,NULL,NULL
,,,140056566,,,Cancellation,05.09.16,05.09.16,"Close Non Deliverable Forward"," (USD/TWD 31.68000000)",USD/TWD,USD,381284.72,TWD,381284.72,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,17402,Y,Y,NULL,NULL,NULL
,,,140630195,,,Cancellation,05.09.16,05.09.16,"Forex Forward","Forex Forward:  (USD/CAD 1.281062)",USD/CAD,USD,33626.30,CAD,33626.30,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,17413,Y,Y,NULL,NULL,NULL
,,,140711640,,,Cancellation,06.09.16,06.09.16,"Forex Spot","Forex Spot: EUR -1,965.2 (EUR/USD 1.116400)",EUR/USD,EUR,2161.72,USD,2161.72,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,18531,Y,Y,NULL,NULL,NULL
,,,140711653,,,Cancellation,06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -5,000 (USD/CHF 0.965349)",USD/CHF,USD,5500.00,CHF,5500.00,"Secured Data",,OUT,,Non-Bank,4600,"Trusts, Foundations, Fiduciary, Special assets (4600)",LI,,20160930,18533,Y,Y,NULL,NULL,NULL
,,,140716991,,,Cancellation,06.09.16,06.09.16,"Forex Spot","Forex Spot: CHF 242,525.25 (USD/CHF 0.970101)",USD/CHF,USD,275000.00,CHF,275000.00,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",LI,,20160930,18565,Y,Y,NULL,NULL,NULL
,,,140719309,,,Cancellation,06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -90,000 (USD/CHF 0.964857)",USD/CHF,USD,99000.00,CHF,99000.00,"Secured Data",,OUT,,Non-Bank,3000,"Private non-financial businesses (3000)",LI,,20160930,18590,Y,Y,NULL,NULL,NULL
,,,140725354,,,Cancellation,06.09.16,06.09.16,"Forex Spot","Forex Spot: EUR 607.86 (EUR/USD 1.133654)",USD/EUR,USD,758.01,EUR,758.01,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",LI,,20160930,18675,Y,Y,NULL,NULL,NULL
,,,140740746,,5263169,Cancellation,06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -400,350 (GBP/USD 1.334500)",USD/GBP,USD,440385.00,GBP,440385.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,18809,Y,Y,NULL,NULL,NULL
,,,140742607,,5263262,Cancellation,06.09.16,06.09.16,"Forex Spot","Forex Spot: CHF 176,400 (HUF/CHF 0.352800)",HUF/CHF,HUF,55000000.00,CHF,55000000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,18824,Y,Y,NULL,NULL,NULL
,,,140707178,,,Cancellation,06.09.16,06.09.16,"Forex Forward","Forex Forward:  (EUR/USD 1.126754)",USD/EUR,USD,1735201.16,EUR,1735201.16,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,18909,Y,Y,NULL,NULL,NULL
,,,140707842,,,Cancellation,06.09.16,06.09.16,"Forex Forward","Forex Forward:  (EUR/USD 1.125630)",USD/EUR,USD,12505749.30,EUR,12505749.30,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,18976,Y,Y,NULL,NULL,NULL
,,,140722124,140722123,878047,Cancellation,06.09.16,06.09.16,"FX Basis Swap Near Leg","FX Basis Swap Near Leg: USD -21,618,950.55 (USD/RUB 64.75800000)",USD/RUB,USD,23780845.61,RUB,23780845.61,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,19740,Y,Y,NULL,NULL,NULL
,,,140722125,140722123,878047,Cancellation,06.09.16,06.09.16,"FX Basis Swap Far Leg","FX Basis Swap Far Leg:  (USD/RUB 65.71450000)",RUB/USD,RUB,1540000000.00,USD,1540000000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,19742,Y,Y,NULL,NULL,NULL
,,,140722143,140722142,878066,Cancellation,06.09.16,06.09.16,"FX Basis Swap Near Leg","FX Basis Swap Near Leg: RUB 1,600,000,000 (USD/RUB 64.75800000)",USD/RUB,USD,27178109.27,RUB,27178109.27,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,19746,Y,Y,NULL,NULL,NULL
,,,140722144,140722142,878066,Cancellation,06.09.16,06.09.16,"FX Basis Swap Far Leg","FX Basis Swap Far Leg:  (USD/RUB 65.71450000)",RUB/USD,RUB,1760000000.00,USD,1760000000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,19748,Y,Y,NULL,NULL,NULL
,,,140725011,140725010,878087,Cancellation,06.09.16,06.09.16,"FX Basis Swap Near Leg","FX Basis Swap Near Leg: HUF -10,000,000 (USD/HUF 277.47680000)",HUF/USD,HUF,11000000.00,USD,11000000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,19758,Y,Y,NULL,NULL,NULL
,,,140725012,140725010,878087,Cancellation,06.09.16,06.09.16,"FX Basis Swap Near Leg","FX Basis Swap Near Leg: USD -36,038.63 (USD/HUF 277.48000000)",USD/HUF,USD,39642.49,HUF,39642.49,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,19760,Y,Y,NULL,NULL,NULL
,,,140732083,,5262546,Cancellation,06.09.16,06.09.16,"Forex Spot Delta Hedge","USD 4,185,000 (EUR/USD 1.116000)",EUR/USD,EUR,4125000.00,USD,4125000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,19786,Y,Y,NULL,NULL,NULL
,,,140736188,140736187,878170,Cancellation,06.09.16,06.09.16,"FX Basis Swap Near Leg","FX Basis Swap Near Leg: USD 5,186,200.06 (USD/RUB 64.59450000)",RUB/USD,RUB,368500000.00,USD,368500000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,19803,Y,Y,NULL,NULL,NULL
,,,140736189,140736187,878170,Cancellation,06.09.16,06.09.16,"FX Basis Swap Far Leg","FX Basis Swap Far Leg:  (USD/RUB 64.61140000)",USD/RUB,USD,5703327.89,RUB,5703327.89,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,19805,Y,Y,NULL,NULL,NULL
,,,140739426,,476949,Cancellation,06.09.16,06.09.16,"Forex Forward","Forex Forward:  (EUR/USD 1.12563000)",USD/EUR,USD,1733470.20,EUR,1733470.20,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,19817,Y,Y,NULL,NULL,NULL
,,,140789815,140789813,878514,Cancellation,07.09.16,07.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (EUR/CHF 1.08684500)",CHF/EUR,CHF,23910590.00,EUR,23910590.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,19890,Y,Y,NULL,NULL,NULL
,,,140787869,140787868,878483,Cancellation,07.09.16,07.09.16,"FX Basis Swap Near Leg","FX Basis Swap Near Leg: HUF -1,100,546,800 (USD/HUF 275.13670000)",HUF/USD,HUF,1210601480.00,USD,1210601480.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,20418,Y,Y,NULL,NULL,NULL
,,,140787871,140787868,878483,Cancellation,07.09.16,07.09.16,"FX Basis Swap Near Leg","FX Basis Swap Near Leg: HUF 1,100,560,000 (USD/HUF 275.14000000)",USD/HUF,USD,4400000.00,HUF,4400000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,20420,Y,Y,NULL,NULL,NULL
,,,140795055,,477093,Cancellation,07.09.16,07.09.16,"Forex Forward","Forex Forward:  (EUR/USD 1.12850000)",EUR/USD,EUR,316792.20,USD,316792.20,"Secured Data",,OUT,,Non-Bank,4600,"Trusts, Foundations, Fiduciary, Special assets (4600)",LI,,20160930,20438,Y,Y,NULL,NULL,NULL
,,,140832652,,5267334,Cancellation,08.09.16,08.09.16,"Forex Spot","Forex Spot: RUB 256,800,000 (USD/RUB 64.200000)",USD/RUB,USD,4400000.00,RUB,4400000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,20535,Y,Y,NULL,NULL,NULL
,,,140842451,,5267758,Cancellation,08.09.16,08.09.16,"Forex Spot","Forex Spot: USD -500,000 (USD/CNY 6.650000)",USD/CNY,USD,550000.00,CNY,550000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",SG,,20160930,20565,Y,Y,NULL,NULL,NULL
,,,140862475,,5269296,Cancellation,08.09.16,08.09.16,"Forex Spot","Forex Spot: HUF -33,185,460 (USD/HUF 274.260000)",HUF/USD,HUF,36504006.00,USD,36504006.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,20706,Y,Y,NULL,NULL,NULL
,,,140862567,,5269297,Cancellation,08.09.16,08.09.16,"Forex Spot","Forex Spot: EUR -88,998.77 (HUF/EUR 0.323950)",EUR/HUF,EUR,97898.65,HUF,97898.65,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,20708,Y,Y,NULL,NULL,NULL
,,,140844965,140844964,878848,Cancellation,08.09.16,08.09.16,"FX Basis Swap Near Leg","FX Basis Swap Near Leg: USD 20,000,000 (USD/HUF 273.85350000)",HUF/USD,HUF,6024777000.00,USD,6024777000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,20753,Y,Y,NULL,NULL,NULL
,,,140844966,140844964,878848,Cancellation,08.09.16,08.09.16,"FX Basis Swap Near Leg","FX Basis Swap Near Leg: HUF 5,477,200,000 (USD/HUF 273.86000000)",USD/HUF,USD,22000000.00,HUF,22000000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,20755,Y,Y,NULL,NULL,NULL
,,,140901207,140901205,879265,Cancellation,09.09.16,09.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CNY 6.75395000)",USD/CNY,USD,16286765.52,CNY,16286765.52,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,20874,Y,Y,NULL,NULL,NULL
,,,140886389,,,Cancellation,09.09.16,09.09.16,"Forex Spot","Forex Spot: EUR 20,022.87 (EUR/USD 1.12740000)",USD/EUR,USD,24831.16,EUR,24831.16,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,20932,Y,Y,NULL,NULL,NULL
,,,140903661,,,Cancellation,09.09.16,09.09.16,"Forex Spot","Forex Spot: CHF -17,344.88 (EUR/CHF 1.113252)",CHF/EUR,CHF,19079.37,EUR,19079.37,"Secured Data",,OUT,,Non-Bank,4600,"Trusts, Foundations, Fiduciary, Special assets (4600)",LI,,20160930,21084,Y,Y,NULL,NULL,NULL
,,,140895727,,477273,Cancellation,09.09.16,09.09.16,"Forex Forward","Forex Forward:  (USD/SGD 1.35195000)",SGD/USD,SGD,550000.00,USD,550000.00,"Secured Data",,IN,,Non-Bank,1000,"Private households (1000)",LI,,20160930,21292,Y,Y,NULL,NULL,NULL
,,,140899206,140899205,879146,Cancellation,09.09.16,09.09.16,"FX Basis Swap Near Leg","FX Basis Swap Near Leg: HUF -25,500,000 (USD/HUF 273.75850000)",HUF/USD,HUF,28050000.00,USD,28050000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,21323,Y,Y,NULL,NULL,NULL
,,,140899207,140899205,879146,Cancellation,09.09.16,09.09.16,"FX Basis Swap Near Leg","FX Basis Swap Near Leg: USD -93,144.56 (USD/HUF 273.76800000)",USD/HUF,USD,102459.02,HUF,102459.02,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,21325,Y,Y,NULL,NULL,NULL
,,,140920474,,477412,Cancellation,09.09.16,09.09.16,"Forex Forward","Forex Forward:  (AUD/USD 0.75512500)",USD/AUD,USD,415318.75,AUD,415318.75,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",LI,,20160930,21392,Y,Y,NULL,NULL,NULL
,,,140994184,,5275181,Cancellation,12.09.16,12.09.16,"Forex Spot","Forex Spot: CHF -7,662.9 (EUR/CHF 1.094700)",CHF/EUR,CHF,8429.19,EUR,8429.19,"Secured Data",,OUT,,Non-Bank,4600,"Trusts, Foundations, Fiduciary, Special assets (4600)",LI,,20160930,21773,Y,Y,NULL,NULL,NULL
,,,140979446,,5274217,Cancellation,12.09.16,12.09.16,"Forex Spot Delta Hedge","RUB -54,825,000 (EUR/RUB 73.100000)",RUB/EUR,RUB,60307500.00,EUR,60307500.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,21968,Y,Y,NULL,NULL,NULL
,,,140993583,140993582,879745,Cancellation,12.09.16,12.09.16,"FX Basis Swap Near Leg","FX Basis Swap Near Leg: USD 65,153.14 (USD/HUF 276.27220000)",HUF/USD,HUF,19800000.00,USD,19800000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,22043,Y,Y,NULL,NULL,NULL
,,,140993584,140993582,879745,Cancellation,12.09.16,12.09.16,"FX Basis Swap Near Leg","FX Basis Swap Near Leg: USD -65,152.47 (USD/HUF 276.27500000)",USD/HUF,USD,71667.72,HUF,71667.72,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,22045,Y,Y,NULL,NULL,NULL
,,,140994118,,,Cancellation,12.09.16,12.09.16,"Forex Forward","Forex Forward:  (HKD/CHF 0.125530)",HKD/CHF,HKD,6050000.00,CHF,6050000.00,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22055,Y,Y,NULL,NULL,NULL
,,,140994130,,,Cancellation,12.09.16,12.09.16,"Forex Forward","Forex Forward:  (HKD/CHF 0.125530)",HKD/CHF,HKD,5390000.00,CHF,5390000.00,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22057,Y,Y,NULL,NULL,NULL
,,,141046667,141046665,,Cancellation,13.09.16,13.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.968814)",USD/CHF,USD,100650000.00,CHF,100650000.00,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22183,Y,Y,NULL,NULL,NULL
,,,141047004,141047001,,Cancellation,13.09.16,13.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.968814)",USD/CHF,USD,61270000.00,CHF,61270000.00,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22196,Y,Y,NULL,NULL,NULL
,,,141047449,141047447,,Cancellation,13.09.16,13.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.968814)",USD/CHF,USD,12760000.00,CHF,12760000.00,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22212,Y,Y,NULL,NULL,NULL
,,,141076341,141076339,,Cancellation,13.09.16,13.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.967936)",USD/CHF,USD,27785987.81,CHF,27785987.81,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22438,Y,Y,NULL,NULL,NULL
,,,141076588,141076585,,Cancellation,13.09.16,13.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.967936)",USD/CHF,USD,39152024.84,CHF,39152024.84,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22450,Y,Y,NULL,NULL,NULL
,,,141076597,141076595,,Cancellation,13.09.16,13.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.967936)",USD/CHF,USD,11034.40,CHF,11034.40,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22452,Y,Y,NULL,NULL,NULL
,,,141076603,141076601,,Cancellation,13.09.16,13.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.967936)",USD/CHF,USD,33103.20,CHF,33103.20,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22454,Y,Y,NULL,NULL,NULL
,,,141076726,141076724,,Cancellation,13.09.16,13.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.967936)",USD/CHF,USD,6495522.11,CHF,6495522.11,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22460,Y,Y,NULL,NULL,NULL
,,,141077046,141077043,,Cancellation,13.09.16,13.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.967936)",USD/CHF,USD,369784.47,CHF,369784.47,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22480,Y,Y,NULL,NULL,NULL
,,,141077141,141077138,,Cancellation,13.09.16,13.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.967936)",USD/CHF,USD,393184.88,CHF,393184.88,XXXXX,,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22483,Y,Y,NULL,NULL,NULL
,,,141077318,141077316,,Cancellation,13.09.16,13.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.967936)",USD/CHF,USD,24987157.07,CHF,24987157.07,XXXXX,,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22487,Y,Y,NULL,NULL,NULL
,,,141077323,141077321,,Cancellation,13.09.16,13.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.967936)",CHF/USD,CHF,34734.43,USD,34734.43,XXXXX,,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22489,Y,Y,NULL,NULL,NULL
,,,141278384,141278382,882171,Cancellation,13.09.16,16.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.97098000)",USD/CHF,USD,24908822.92,CHF,24908822.92,XXXXX,,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22520,Y,Y,NULL,NULL,NULL
,,,141278422,141278420,882177,Cancellation,13.09.16,16.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.97098000)",USD/CHF,USD,368625.20,CHF,368625.20,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22523,Y,Y,NULL,NULL,NULL
,,,141278435,141278433,882180,Cancellation,13.09.16,16.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.97098000)",USD/CHF,USD,6475158.80,CHF,6475158.80,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22525,Y,Y,NULL,NULL,NULL
,,,141278448,141278446,882183,Cancellation,13.09.16,16.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.97098000)",USD/CHF,USD,39029284.14,CHF,39029284.14,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22527,Y,Y,NULL,NULL,NULL
,,,141278508,141278506,882186,Cancellation,13.09.16,16.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.97098000)",USD/CHF,USD,27698879.38,CHF,27698879.38,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22529,Y,Y,NULL,NULL,NULL
,,,141278516,141278514,882189,Cancellation,13.09.16,16.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.97098000)",USD/CHF,USD,32999.42,CHF,32999.42,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22531,Y,Y,NULL,NULL,NULL
,,,141278530,141278528,882190,Cancellation,13.09.16,16.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/CHF 0.97098000)",USD/CHF,USD,10999.80,CHF,10999.80,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22533,Y,Y,NULL,NULL,NULL
,,,141049936,,,Cancellation,13.09.16,13.09.16,"Forex Spot","Forex Spot: USD -148,500 (AUD/USD 0.742500)",USD/AUD,USD,163350.00,AUD,163350.00,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,22625,Y,Y,NULL,NULL,NULL
,,,141065034,,477773,Cancellation,13.09.16,13.09.16,"Open Non Deliverable Forward"," (USD/TWD 31.60000000)",TWD/USD,TWD,347600000.00,USD,347600000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,23105,Y,Y,NULL,NULL,NULL
,,,141066538,,477795,Cancellation,13.09.16,13.09.16,"Forex Forward","Forex Forward:  (USD/SAR 4.02650000)",USD/SAR,USD,2200000.00,SAR,2200000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,23114,Y,Y,NULL,NULL,NULL
,,,141077036,,477938,Cancellation,13.09.16,13.09.16,"Forex Forward","Forex Forward:  (USD/CHF 0.96830000)",CHF/USD,CHF,550000000.00,USD,550000000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,23168,Y,Y,NULL,NULL,NULL
,,,141116730,141116728,880908,Cancellation,14.09.16,14.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (EUR/CHF 1.09490000)",EUR/CHF,EUR,715000.00,CHF,715000.00,"Secured Data",,OUT,,Non-Bank,4300,"(operational) financial companies not subjected to banking law or any comparable control (4300)",LI,,20160930,23217,Y,Y,NULL,NULL,NULL
,,,141118992,141118990,880975,Cancellation,14.09.16,14.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (GBP/USD 1.32250000)",GBP/USD,GBP,3300000.00,USD,3300000.00,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",LI,,20160930,23226,Y,Y,NULL,NULL,NULL
,,,141122196,141122194,881070,Cancellation,14.09.16,14.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (GBP/AUD 1.76250000)",GBP/AUD,GBP,4400000.00,AUD,4400000.00,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",LI,,20160930,23231,Y,Y,NULL,NULL,NULL
